Date,ABB,GEBERIT,GIVAUDAN,HOLCIM,KUEHNE+NAGEL,LOGITECH,LONZA,NESTLE,NOVARTIS,PARTNERS GROUP,RICHEMONT,ROCHE,SIKA,SONOVA,SWISS LIFE,SWISS RE,SWISSCOM,UBS,ZURICH,SMI
2014-01-24,21.92743552,263.2,1271.0,63.6190508,120.8,13.9,85.867083,66.85,63.2053565,221.8,85.55,243.3,49.934332,123.8,185.793486,78.75,493.9,19.93,263.2,8201.5
2014-01-23,22.51615628,271.2,1290.0,66.33333665,123.7,14.4,88.9701545,68.3,65.1501367,220.8,87.25,248.2,51.567698,124.3,190.329845,79.7,495.2,20.46,268.1,8404.98
2014-01-22,22.52580744,275.2,1309.0,66.9523843,124.3,12.2,86.0986555,68.8,65.19433625,226.2,89.5,249.1,52.201044,124.0,192.499408,79.2,497.7,20.63,270.0,8466.7
2014-01-21,23.3558072,272.8,1302.0,66.80952715,126.1,12.0,87.07126,68.65,65.54793265,228.4,90.0,248.4,51.251025,123.6,193.880039,80.0,488.9,20.7,271.5,8486.37
2014-01-20,23.80941172,277.1,1292.0,67.28571765,127.6,12.4,86.515486,68.35,65.2385358,223.6,89.15,250.0,51.434362,122.1,195.655136,80.05,489.8,20.77,271.1,8480.95
2014-01-17,23.886621,278.8,1266.0,67.3333367,125.1,12.5,86.4691715,67.65,65.54793265,222.7,87.45,250.3,51.534364,121.5,196.246835,80.0,492.0,20.77,273.1,8478.89
2014-01-16,22.97941196,276.0,1262.0,67.09524145,124.3,12.65,86.978631,67.45,65.415334,224.8,87.0,251.8,51.50103,122.4,195.852369,79.7,487.8,20.95,273.3,8450.67
2014-01-15,22.97941196,276.8,1260.0,67.3333367,123.0,13.35,87.2102035,66.65,64.9733385,235.5,88.75,252.1,52.117709,122.5,196.7399175,81.2,492.0,20.81,268.1,8423.42
2014-01-14,22.86359804,275.2,1249.0,65.66666995,124.1,13.1,87.0249455,66.3,64.31034525,242.2,87.7,253.6,52.50105,122.4,192.696641,80.45,488.3,20.77,264.4,8384.65
2014-01-13,22.8732492,275.2,1249.0,65.47619375,125.0,12.7,85.867083,66.35,64.66394165,239.0,88.15,256.6,52.417715,122.7,193.9786555,80.0,478.2,20.63,265.3,8412.89
2014-01-10,22.75743528,275.1,1247.0,64.4761937,120.7,12.5,83.7829305,65.7,64.6197421,236.2,87.7,256.1,52.401048,122.8,192.9924905,80.4,477.9,20.28,263.5,8365.12
2014-01-09,22.62231904,273.5,1244.0,63.66666985,116.5,12.5,81.976665,65.6,63.86834975,242.2,84.35,254.8,52.317713,124.0,192.302175,80.25,473.6,20.08,261.8,8295.9
2014-01-08,22.680226,273.4,1279.0,64.14286035,116.7,12.9,79.66094,66.45,64.22194615,242.4,86.0,255.8,52.251045,124.1,189.540913,78.2,475.7,20.0,261.0,8352.82
2014-01-07,22.64162136,273.2,1282.0,64.0952413,116.8,12.9,79.846198,66.45,63.77995065,243.7,86.95,254.0,52.401048,123.9,188.4561315,79.45,474.5,19.59,259.7,8319.4
2014-01-06,22.41964468,274.5,1291.0,64.1904794,116.2,12.4,79.66094,66.0,63.51475335,244.3,89.0,252.2,52.66772,122.3,183.1308405,80.05,471.3,19.12,257.4,8272.23
2014-01-03,22.7767376,274.4,1289.0,63.95238415,116.5,12.1,79.568311,66.15,63.33795515,239.4,88.85,251.9,52.717721,120.9,183.1308405,80.2,471.8,18.93,258.3,8270.46
2014-01-02,22.66092368,270.5,1274.0,63.57143175,117.1,12.25,78.364134,65.3,62.9401592,237.9,88.8,249.2,52.851057,120.0,182.637758,82.05,470.9,18.62,258.5,8202.98
2013-12-31,22.66092368,270.5,1274.0,63.57143175,117.1,12.25,78.364134,65.3,62.9401592,237.9,88.8,249.2,52.851057,120.0,182.637758,82.05,470.9,19.25,258.5,8202.98
2013-12-30,22.66092368,270.5,1274.0,63.57143175,117.1,12.25,78.364134,65.3,62.9401592,237.9,88.8,249.2,52.851057,120.0,182.637758,82.05,470.9,19.13,258.5,8202.98
2013-12-27,22.70917948,272.5,1280.0,63.4285746,117.2,12.25,78.364134,65.35,63.24955605,234.1,88.65,249.2,52.617719,120.0,182.637758,82.7,472.5,19.25,258.1,8221.9
2013-12-26,22.47755164,266.7,1264.0,62.42857455,116.8,11.95,78.1325615,64.75,62.18876685,231.0,87.7,244.4,52.251045,118.1,180.9612775,81.25,467.5,19.01,255.8,8107.1
2013-12-24,22.47755164,266.7,1264.0,62.42857455,116.8,11.95,78.1325615,64.75,62.18876685,231.0,87.7,244.4,52.251045,118.1,180.9612775,81.25,467.5,18.93,255.8,8107.1
2013-12-23,22.47755164,266.7,1264.0,62.42857455,116.8,11.95,78.1325615,64.75,62.18876685,231.0,87.7,244.4,52.251045,118.1,180.9612775,81.25,467.5,18.96,255.8,8107.1
2013-12-20,22.20731916,264.6,1262.0,61.85714595,115.8,12.0,77.530473,64.7,62.27716595,227.6,86.95,244.0,51.701034,117.7,181.1585105,80.25,466.5,18.74,254.9,8081.35
2013-12-19,22.08185408,262.1,1253.0,61.66666975,115.5,11.85,76.5578685,63.95,62.2329664,225.5,86.6,241.8,50.851017,117.8,178.3972485,80.25,467.7,18.57,253.0,8028.27
2013-12-18,21.51243564,256.1,1236.0,61.19047925,114.3,11.5,74.3347725,63.3,60.50918395,223.4,85.3,236.6,51.034354,118.0,175.931836,79.35,458.5,18.54,249.1,7881.26
2013-12-17,21.19394736,251.8,1213.0,61.47619355,113.4,11.0,74.7052885,63.5,59.9345898,221.3,85.1,233.4,50.234338,117.4,172.4802585,77.5,457.3,18.26,248.0,7830.98
2013-12-16,21.30976128,251.4,1213.0,62.23809835,114.2,11.25,75.585264,63.2,60.24398665,222.7,85.65,235.1,49.950999,117.0,175.142904,78.25,453.0,18.38,243.5,7856.27
2013-12-13,21.09743576,249.4,1212.0,60.5714316,113.9,11.2,75.5389495,63.1,60.3765853,222.0,85.95,234.4,48.300966,118.4,173.762273,77.3,450.5,18.25,241.5,7828.91
2013-12-12,21.0877846,249.8,1206.0,60.3809554,113.7,11.35,74.936861,63.8,60.42078485,220.4,85.0,236.2,48.017627,118.3,175.734603,76.7,454.5,18.3,242.0,7849.62
2013-12-11,21.39662172,254.0,1220.0,61.0476221,115.0,10.95,74.195829,64.75,61.03957855,221.6,87.0,239.2,48.200964,120.6,177.5097,77.55,454.1,18.62,245.1,7956.32
2013-12-10,21.5220868,256.0,1226.0,61.28571735,114.4,10.95,74.288458,64.85,61.12797765,220.3,87.35,239.0,48.250965,121.5,178.2000155,77.6,451.7,18.66,247.2,7971.84
2013-12-09,21.8116216,259.1,1231.0,61.66666975,115.1,10.75,75.863151,65.45,61.7909709,219.5,88.45,243.0,48.484303,122.9,178.298632,78.65,452.9,18.79,250.2,8056.33
2013-12-06,21.84057508,259.1,1210.0,61.57143165,114.4,10.75,74.288458,65.2,62.01196865,220.2,87.0,246.2,48.250965,122.1,177.706933,78.4,454.1,18.79,248.1,8066.07
2013-12-05,21.67650536,254.3,1236.0,60.7619078,114.9,10.35,73.917942,64.5,62.01196865,215.5,87.6,245.0,48.300966,122.2,177.2138505,78.05,450.1,18.49,247.2,8025.59
2013-12-04,21.71511,256.5,1242.0,60.5714316,114.8,10.4,74.566345,64.5,62.45396415,221.2,88.25,244.6,48.550971,121.4,178.693098,78.3,454.6,18.59,244.7,8045.54
2013-12-03,21.77301696,260.0,1257.0,61.09524115,115.4,10.5,75.863151,64.95,62.89595965,224.5,89.3,248.7,49.284319,123.1,180.665428,78.4,461.3,18.44,247.1,8109.89
2013-12-02,22.25557496,266.3,1265.0,62.2857174,118.5,10.45,77.80836,65.6,63.69155155,226.9,91.7,254.3,50.067668,125.3,183.821156,80.15,464.4,18.89,251.9,8257.32
2013-11-29,22.38104004,266.3,1279.0,62.61905075,117.4,10.35,78.2251905,66.2,63.33795515,225.7,92.1,252.7,49.617659,126.3,185.004554,80.65,463.2,19.0,252.9,8264.2
2013-11-28,22.40034236,267.9,1265.0,62.42857455,117.6,10.45,79.012537,66.2,62.9401592,223.7,92.9,252.2,50.017667,127.1,185.8921025,80.4,462.5,18.68,253.7,8257.61
2013-11-27,22.40034236,268.0,1270.0,61.95238405,116.6,10.35,78.7809645,66.15,63.16115695,223.0,92.4,252.7,50.001,127.3,185.990719,80.55,462.5,18.68,253.5,8245.68
